reaction_names,bridging_centrality,betweenness_centrality,clustering_coefficient,degree_log10,is_essential
UDPGDC,4.65497615249553,3.123497235453275,0.0,0.3010299956639812,False
ULA4NFT,2.9939293011449357,3.677067189634846,0.5,1.0791812460476249,False
MOHMT,2.54899938093546,3.5431235991698893,0.3223684210526316,1.1139433523068367,True
VALTRS,0.0,0.0,1.0,0.3010299956639812,False
MLTP1,2.4831684734382784,3.7345075200563813,0.3333333333333333,1.3222192947339193,False
MLTP2,2.4680558638368386,3.7189166437481402,0.34,1.3424226808222062,False
MLTP3,2.526199367778183,3.696199884824073,0.36684782608695654,1.3010299956639813,False
AAMYL,0.0,0.0,0.6666666666666666,0.6020599913279624,False
AB6PGH,0.0,0.0,0.6666666666666666,0.7781512503836436,False
FFSD,0.0,0.0,0.4107142857142857,0.9030899869919435,False
FRULYSDG,2.634026204296203,3.89170056790982,0.31196581196581197,1.2041199826559248,False
G6PDH2r,2.8020802737938086,3.706179224111084,0.47333333333333333,1.1139433523068367,False
PGI,2.959604964049147,4.348085324734105,0.345679012345679,1.505149978319906,False
PGMT,2.808176332422695,4.104941856161223,0.2901023890784983,1.3979400086720377,False
GALKr,2.4587133719337437,1.6294095991027189,0.0,0.6020599913279624,False
TRE6PS,2.763523425392921,3.900809701215878,0.1814814814814815,1.2304489213782739,False
TRE6PP,3.363235804483694,3.0622058088197126,0.0,0.3010299956639812,False
F6PP,2.6599463238476404,2.858210561854513,0.5844155844155844,1.1139433523068367,False
HEX7,2.6054053453868655,3.42039562607122,0.5111111111111111,1.146128035678238,False
PROTRS,0.0,0.0,0.0,0.3010299956639812,False
AACTOOR,2.272433194373947,3.6239420325177143,0.038461538461538464,1.146128035678238,False
APPLDHr,0.0,0.0,0.5,0.3010299956639812,False
AICART,2.838401315996514,4.074974282030126,0.325187969924812,1.380211241711606,True
DHFR,3.5240271046708926,3.983932505072529,0.5049019607843137,1.1760912590556813,True
FMETTRS,3.2267895991195608,3.681303527410737,0.6057692307692307,1.0413926851582251,False
FTHFD,2.0268051900323476,2.841236529632392,0.47333333333333333,1.1139433523068367,False
GARFT,2.6147194131427813,3.8530878785196965,0.35902255639097747,1.380211241711606,False
METS,3.1970646220305494,4.006428875520823,0.16025641025641027,1.1139433523068367,True
MTHFD,2.504064053631232,3.409786693038462,0.2558139534883721,1.0,False
MTHFR2,3.805770027693024,3.2938866667141498,0.5833333333333334,0.6020599913279624,True
TMDS,3.415827239048199,3.8732044355721045,0.16071428571428573,0.9030899869919435,True
ASR,0.0,0.0,0.32857142857142857,0.9542425094393249,False
FALGTHLs,2.292786409011884,3.5195034536621375,0.22781065088757396,1.2787536009528289,False
GRXR,2.9164010581603965,4.083841130090246,0.0696969696969697,1.2787536009528289,False
GSPMDS,3.9051498257062813,3.8637571405480564,0.19318181818181818,1.0,False
GTHOr,2.879259918034064,3.875545301289941,0.3277027027027027,1.255272505103306,False
GTHPi,2.8304020854554204,2.8538831813049432,0.10294117647058823,1.2787536009528289,False
LGTHL,3.780735662854071,3.780735662854071,0.1574074074074074,1.0413926851582251,False
SELGTHR,3.3488385653786468,3.5821167767757847,0.25471698113207547,1.0413926851582251,False
CAT,0.0,0.0,0.1,1.0,False
METOX1s,2.768147048813799,3.2240790044635235,0.026455026455026454,1.3010299956639813,False
METOX2s,2.768147048813799,3.2240790044635235,0.026455026455026454,1.3010299956639813,False
THIORDXi,3.4344246766528808,3.2583334175971994,0.06923076923076923,1.0791812460476249,False
AMPMS2,3.0672931480856884,3.5307595216326706,0.1,0.7781512503836436,True
DB4PS,3.823337555298881,4.5055471196796475,0.16666666666666666,0.9542425094393249,True
GTPCII2,2.843061638651283,3.640757754175355,0.125,0.9030899869919435,True
SFGTHi,2.0342230815729923,3.097997047728314,0.14743589743589744,1.1139433523068367,False
UPLA4FNF,2.375303420060676,2.5283920392829513,0.15,0.6989700043360189,False
OXCDC,0.0,0.0,0.0,0.3010299956639812,False
MTHFC,2.453912889880284,3.3684668489221603,0.4126984126984127,1.0791812460476249,False
REPHACCOAI,3.6482624057480444,3.6482624057480444,0.0,0.3010299956639812,False
AMANK,0.7781512503836436,0.38021124171160603,0.0,0.3010299956639812,False
DHPS2,4.0991150172235225,3.0577223320652975,0.0,0.47712125471966244,True
HYPOE,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PDX5PO2,3.1697880819618285,3.302413647236419,0.0,0.6989700043360189,False
PDX5POi,2.6513925513225476,3.57681063167244,0.045454545454545456,1.0791812460476249,False
PYAM5PO,2.632329266821496,3.592509453430601,0.039473684210526314,1.1139433523068367,False
PYDXK,3.0056771328916905,3.041392685158225,0.0,0.6020599913279624,False
ANPRT,3.142247454836335,3.5401874635083725,0.2,0.6989700043360189,True
CHORS,3.3275919496142565,4.002403264307395,0.14285714285714285,0.8450980400142568,True
ICHORS_copy1,2.176640413718369,2.958712607797141,0.14285714285714285,0.9542425094393249,False
HBZOPT,3.543908209612809,3.543908209612809,0.0,0.47712125471966244,True
H2SO,3.9639086346402066,3.4867873799205444,0.0,0.6020599913279624,False
HCYSMT,2.6802776804979005,3.1056072743444467,0.04285714285714286,0.9542425094393249,False
HCYSMT2,2.8348107198848527,2.987778180093396,0.0,0.7781512503836436,False
DDGALK,4.573660511558021,3.042181594515766,0.0,0.3010299956639812,False
TRPS3,2.5400651407920263,3.2166935991697545,0.5512820512820513,1.1139433523068367,False
DDGLK,4.8080983884823985,3.887279634530023,0.0,0.47712125471966244,False
EDD,4.995419413827308,4.074600659874933,0.0,0.47712125471966244,False
GALCTD,0.0,0.0,0.0,0.0,False
GLCRD,0.0,0.0,0.0,0.0,False
HPYRI,2.798964374045131,3.363235804483694,0.2857142857142857,0.7781512503836436,False
TRSARr,2.952867974482069,3.584891189187475,0.2,0.9542425094393249,False
DHBD,1.6328089065550782,1.6328089065550782,0.16666666666666666,0.47712125471966244,False
ICHORS_copy2,2.8386038012426895,2.878608962914273,0.3333333333333333,0.6989700043360189,False
LCADi,3.619162653665368,3.370520727461075,0.3,0.7781512503836436,False
GLYOX,2.907276957995304,3.776832717962197,0.2037037037037037,1.0413926851582251,False
GLYOX3,3.5647335928533184,2.9918938059330182,0.16666666666666666,0.6020599913279624,False
MICITDr,4.390346233139389,3.041392685158225,0.0,0.47712125471966244,False
DSERDHr,3.5598677657470685,3.0622058088197126,0.0,0.47712125471966244,False
MTRPOX,0.0,0.0,0.08888888888888889,1.0,False
TRPTRS,0.0,0.0,0.3333333333333333,0.6020599913279624,False
KARA2,3.353265122674165,3.353265122674165,0.0,0.3010299956639812,True
KARA1,3.7507012003958686,3.3527611917238307,0.0,0.3010299956639812,True
ASAD,3.7673448231663436,3.916365755349058,0.125,0.6989700043360189,True
DXPRIi,3.4349714896730963,3.3100327530647964,0.0,0.47712125471966244,True
THZPSN3,3.717647164509285,3.97671265862973,0.0,0.7781512503836436,True
DMPPS,2.9647309210536292,3.061640934061686,0.16666666666666666,0.47712125471966244,False
IPDPS,3.14440869690257,3.936800386400824,0.23333333333333334,0.7781512503836436,False
MECDPS,3.461322553004956,3.524374298752045,0.1,0.6989700043360189,True
DDPA,3.2833012287035497,3.760422483423212,0.25,0.9542425094393249,True
KDOPS,2.8377501554126283,3.3148714101322905,0.2,0.7781512503836436,True
DATPHs,2.764245363251373,3.5423966136350167,0.08333333333333333,0.6020599913279624,False
NDPK8,2.2570478880835294,2.926054669042105,0.2,0.8450980400142568,False
NTPP5,3.081981091538499,3.303829841154855,0.3333333333333333,0.6020599913279624,False
ADK3,2.409931043626183,4.531169627481699,0.16084977238239756,1.568201724066995,False
GDPTPDP,1.1600156719350083,3.0377354401663403,0.1111111111111111,1.3617278360175928,False
NDPK1,2.409931043626183,4.531169627481699,0.16084977238239756,1.568201724066995,False
NDPK5,2.5223027262147824,3.115219338102875,0.2,0.8450980400142568,False
NTPP1,2.692182012706051,2.9932120083700324,0.3333333333333333,0.6020599913279624,False
NTPTP1,3.255631718342945,3.8614453586380257,0.23809523809523808,0.8450980400142568,False
DCTPD,2.852385963636547,3.056505946292472,0.16666666666666666,0.6020599913279624,False
NDPK3,2.4931435777074378,4.196980637671916,0.08244680851063829,1.3010299956639813,False
NDPK7,2.1944280110609156,2.863434792019491,0.2,0.8450980400142568,False
NTPP3,3.0035843808424882,3.3046143765064695,0.3333333333333333,0.6020599913279624,False
DUTPDP,3.4507936029554407,3.7237948750191787,0.1,0.6989700043360189,False
NDPK6,2.904768024705246,2.904768024705246,0.1,0.6989700043360189,False
DHBS,3.0484882441993646,3.0484882441993646,0.16666666666666666,0.47712125471966244,False
PSD120,0.0,0.0,0.0,0.0,False
PSD140,0.0,0.0,0.0,0.0,False
PSD141,0.0,0.0,0.0,0.0,False
PSD160,0.0,0.0,0.0,0.0,True
PSD161,2.9079166989368024,2.5099766902647644,0.0,0.3010299956639812,True
PSD180,0.0,0.0,0.0,0.0,False
PSD181,3.0095976129548014,2.611657604282764,0.0,0.3010299956639812,False
ENTCS,3.7075889735214735,3.485740223905117,0.0,0.47712125471966244,False
SELCYSS,0.0,0.0,0.0,0.3010299956639812,False
IGPS,3.9457892884913797,3.5264511351181116,0.0,0.47712125471966244,True
ADSL1r,2.9399987514868173,3.7721316646263214,0.45098039215686275,1.1760912590556813,True
ADSL2r,2.8564431937944645,3.81562479602202,0.31543624161073824,1.255272505103306,True
HKNTDH,2.672717378207587,3.6450290647211423,0.2909090909090909,1.0413926851582251,False
DHORTS,3.10212906863762,3.317244435595008,0.0,0.6020599913279624,True
ORPT,2.4253117288724244,3.8824299324953655,0.11851851851851852,1.2304489213782739,True
DHORD5,2.6966559359733893,3.2492073814482194,0.0,1.0791812460476249,False
DSBAO2,1.4158247547086629,1.7934888074063888,0.0,1.0,False
NADH10,1.4158247547086629,1.7934888074063888,0.0,1.0,False
NADPHQR3,1.4158247547086629,1.7934888074063888,0.0,1.0,False
NADH9,2.2974042018300285,2.685508440966558,0.0,0.8450980400142568,False
NADPHQR4,2.2974042018300285,2.685508440966558,0.0,0.8450980400142568,False
HPPPNDO,3.821513528404773,3.520483532740792,0.0,0.47712125471966244,False
GLXCL,3.4952257097504975,3.842013195975154,0.03571428571428571,0.9030899869919435,False
GLYCLTDx,2.2601640222401014,2.5611940179040826,0.0,0.9542425094393249,False
GLYCLTDy,2.2601640222401014,2.5611940179040826,0.0,0.9542425094393249,False
CPPPGO,3.2997976145863137,3.3841185002863496,0.0,0.47712125471966244,False
CPPPGO2,2.8381418061352286,3.7228233110047935,0.022727272727272728,1.0,False
DAPE,2.8517634380163273,3.1070359431196333,0.16666666666666666,0.6020599913279624,True
SGSAD,4.223677006740818,3.0623090045058436,0.0,0.3010299956639812,False
GHBDHx,0.0,0.0,0.3333333333333333,0.47712125471966244,False
G2PP,0.0,0.0,0.3333333333333333,0.47712125471966244,False
CHOLD,-0.47712125471966244,0.3010299956639812,0.0,0.47712125471966244,False
3HAD141,3.532244643626582,3.532244643626582,0.0,0.47712125471966244,False
3HAD160,3.532244643626582,3.532244643626582,0.0,0.47712125471966244,False
3HAD161,3.5991914332571953,3.532244643626582,0.0,0.47712125471966244,False
3HAD180,3.356153384570901,3.532244643626582,0.0,0.47712125471966244,False
3HAD181,3.356153384570901,3.532244643626582,0.0,0.47712125471966244,False
FBP,2.2590111376937343,3.0740014183780886,0.5388888888888889,1.146128035678238,False
FRUK,0.0,0.0,0.5,0.3010299956639812,False
PFK,2.4617244964271103,2.565759560073698,0.6233766233766234,1.1139433523068367,False
E4PD,2.1518645795030866,2.7530756364430227,0.46875,0.9542425094393249,True
PFK_3,2.354490431572546,1.4166383383213905,0.6666666666666666,0.47712125471966244,False
FCLK,4.102879434869378,3.042181594515766,0.0,0.3010299956639812,False
LALDO3,2.432766179222078,2.8344663367674223,0.36666666666666664,0.7781512503836436,False
LCARS,0.0,0.0,0.6538461538461539,0.7781512503836436,False
ALR2,2.886866575028829,3.0629578340845103,0.0,0.47712125471966244,False
LALDO2x,2.886866575028829,3.0629578340845103,0.0,0.47712125471966244,False
NNDPR,3.312111870906265,3.6545345517284717,0.16666666666666666,0.7781512503836436,True
RMK,4.102879434869378,3.042181594515766,0.0,0.3010299956639812,False
PFK_2,4.297454099619072,3.042181594515766,0.0,0.3010299956639812,False
DHORD2,3.4297132351507016,3.0198194127091584,0.0,0.6020599913279624,False
DMQMT,3.9439568831536502,3.7101543197677884,0.03333333333333333,0.7781512503836436,False
DSBAO1,0.0,0.0,0.0,0.3010299956639812,False
NADH5,0.0,0.0,0.0,0.3010299956639812,False
NADPHQR2,0.0,0.0,0.0,0.3010299956639812,False
SPODM,2.7093931576029457,3.2975173709876153,0.08333333333333333,0.9542425094393249,False
CDAPPA120,2.7111122486366925,3.155212834198612,0.07142857142857142,0.7781512503836436,False
CDAPPA140,2.7011416083928537,3.1452421939547737,0.07142857142857142,0.7781512503836436,False
CDAPPA141,2.7130063549074306,3.1571069404693506,0.07142857142857142,0.7781512503836436,False
CDAPPA160,2.7129830876255068,3.1570836731874268,0.07142857142857142,0.7781512503836436,False
CDAPPA161,2.7088956146280196,3.152996200189939,0.07142857142857142,0.7781512503836436,False
CDAPPA180,2.71875183061322,3.16285241617514,0.07142857142857142,0.7781512503836436,False
CDAPPA181,2.7166753662984595,3.160775951860379,0.07142857142857142,0.7781512503836436,False
CSND,3.1932945603249236,3.72212745502256,0.2857142857142857,0.8450980400142568,False
CYTDK2,3.4695963393550784,4.280002949670816,0.24431818181818182,1.146128035678238,False
MOAT,3.1053374299529355,3.2475704217476493,0.2,0.7781512503836436,True
MOAT3C,3.8720483084385826,4.1101840584831475,0.06666666666666667,0.7781512503836436,False
NTPP4,3.02904328400939,2.674430460272777,0.25,0.6989700043360189,False
PPM,3.3383804098024794,4.482309256427607,0.3224489795918367,1.3617278360175928,False
PRPPS,2.9710059701041693,4.571650355874733,0.16722972972972974,1.3979400086720377,False
R5PP,2.829142293036047,2.7877496078778217,0.4090909090909091,1.0,False
RPI,3.396486616413072,4.3836455799426615,0.30743243243243246,1.255272505103306,True
NTP5,1.7739000451439173,2.1134934359472592,0.42857142857142855,0.7781512503836436,False
RNDR3,3.2339495662288638,3.6414348928071316,0.175,0.8450980400142568,False
RNDR3b,3.0082431581167426,3.4122361495368176,0.175,0.8450980400142568,False
DAGK120,2.9902401627108435,3.041392685158225,0.0,0.47712125471966244,False
CYTD,3.0120321872317826,2.9589873111066964,0.25,0.6020599913279624,False
CYTDH,2.678005426264519,2.5239084609150058,0.0,0.47712125471966244,False
DAGK140,2.9902401627108435,3.041392685158225,0.0,0.47712125471966244,False
DAGK141,2.9902401627108435,3.041392685158225,0.0,0.47712125471966244,False
DAGK160,2.9902401627108435,3.041392685158225,0.0,0.47712125471966244,False
DAGK161,2.990240162710844,3.041392685158225,0.0,0.47712125471966244,False
CFAS160G,3.2893446579519554,2.7578657409097,0.05,0.6989700043360189,False
DAGK180,2.9902401627108435,3.041392685158225,0.0,0.47712125471966244,False
DAGK181,2.990240162710844,3.041392685158225,0.0,0.47712125471966244,False
CFAS180G,3.267795816175467,2.736316899133212,0.05,0.6989700043360189,False
3HAD100,3.1815577738627865,3.6586790285824486,0.16666666666666666,0.6020599913279624,False
3HAD80,3.356153384570901,3.532244643626582,0.0,0.47712125471966244,False
3HAD121,3.0551233889069196,3.532244643626582,0.0,0.47712125471966244,False
3HAD60,3.0551233889069196,3.532244643626582,0.0,0.47712125471966244,False
3HAD40,3.0551233889069196,3.532244643626582,0.0,0.47712125471966244,False
ACONMT,3.1915852893174197,2.563196359267108,0.08333333333333333,0.6020599913279624,False
ADMDC,2.9757744581219763,3.2556151547160193,0.08333333333333333,0.6020599913279624,False
BTS5,2.540412579629587,3.465764240453435,0.1038961038961039,1.1139433523068367,True
CFAS160E,3.9332873921047127,3.4018084750624573,0.05,0.6989700043360189,False
CFAS180E,3.928488415801227,3.3970094987589716,0.05,0.6989700043360189,False
DBTS,0.0,0.0,0.5,0.3010299956639812,True
OHPHM,2.965978839439483,3.835900463178772,0.023809523809523808,0.8450980400142568,False
OMBZLM,2.808496640192766,3.6784182639320546,0.023809523809523808,0.8450980400142568,False
UPP3MT,2.9908477023099653,3.437092390556558,0.05,0.6989700043360189,True
MOADSUx,4.270440789885772,4.1220209574279485,0.1,0.6020599913279624,True
ALAGLUE,4.54431490238393,3.3539832042136384,0.0,0.3010299956639812,False
EPMEACPR,3.5251744278352715,3.5251744278352715,0.0,0.3010299956639812,True
KDOCT2,3.402367627681763,3.8582995833314873,0.06666666666666667,0.7781512503836436,True
AGMHE,2.839582662533289,3.7146439259249893,0.05,0.6989700043360189,False
HEPT2,3.413505928615512,3.589597187671193,0.16666666666666666,0.47712125471966244,False
5DOAN,3.4480865290941756,3.76564339813143,0.125,0.9030899869919435,True
METTRS,3.5633882908270387,3.5219956056688138,0.011111111111111112,1.0,False
OGMEACPD,3.3527611917238307,3.3527611917238307,0.0,0.3010299956639812,True
OPMEACPD,3.532117116248804,3.532117116248804,0.0,0.3010299956639812,True
TDSK,2.9672583889963797,2.490137134276717,0.0,0.3010299956639812,True
AIRC2,2.8961189832794103,3.0722102423350917,0.0,0.47712125471966244,True
CYNTAH,0.0,0.0,0.0,0.0,False
ABUTD,1.684892276895825,0.3231644408782321,0.0,0.3010299956639812,False
ASNTRS,0.0,0.0,0.0,0.3010299956639812,False
CBMKr,0.0,0.0,0.4444444444444444,0.6989700043360189,False
MEPCT,3.2371454419225443,3.5381754375865255,0.08333333333333333,0.6020599913279624,True
MOCDS,0.0,0.0,0.16666666666666666,0.47712125471966244,False
ALLULPE,2.30541485142696,3.52543355342882,0.5919282511210763,1.3424226808222062,False
M1PD,0.0,0.0,0.7213114754098361,1.3010299956639813,False
MAN6PI,2.649835481982432,3.93390990634625,0.4674657534246575,1.3979400086720377,False
SBTPD,0.0,0.0,0.7213114754098361,1.3010299956639813,False
GGGABADr,4.220150456753134,3.1062071044462978,0.0,0.3010299956639812,False
R15BPK,2.2771557596601886,3.5405520617278086,0.14102564102564102,1.1139433523068367,False
UAMAGS,3.521249228073907,3.396310491465607,0.0,0.47712125471966244,True
GK1,3.0192805920907126,4.130336375116132,0.2214765100671141,1.3979400086720377,True
GMPR,3.2957426174706788,4.010005131401658,0.09090909090909091,1.0791812460476249,False
IMPD,3.9343993029078583,4.145468145519111,0.11904761904761904,0.8450980400142568,False
NTD9,3.2573297314886647,3.604117217713321,0.125,1.0,False
NTPP11,3.2917358250125477,3.1348278823292057,0.0,0.47712125471966244,False
XPPT,3.6047137652336625,3.924927077269983,0.1388888888888889,0.9542425094393249,False
PRMICI,4.679486949378128,3.518118947143153,0.0,0.3010299956639812,True
PRAIS,3.585950385309177,3.7620416443648583,0.0,0.47712125471966244,True
AGMT,3.2415410110338105,3.134802678361886,0.08333333333333333,0.6020599913279624,False
ARGDC,3.4526949798091104,3.151664984145129,0.0,0.3010299956639812,False
ARGTRS,0.0,0.0,0.0,0.0,False
ACONIs,2.138237363816942,2.5850259400267968,0.5,0.6989700043360189,False
GGPTRCO,2.6913201238451516,3.6142367025389044,0.08333333333333333,0.9542425094393249,False
URIC,3.015876478007413,3.938793056701166,0.08333333333333333,0.9542425094393249,False
OCTDPS,3.4854510850420835,3.883391093714121,0.15,0.6989700043360189,True
PPCDC,3.886456023335748,3.7103647642800666,0.0,0.3010299956639812,True
TPRDCOAS,2.3999638639730705,2.5134007503544002,0.3,0.6989700043360189,False
HSK,4.158889960082935,3.7609499514108973,0.0,0.3010299956639812,True
IPPMIa,3.1341771075767664,3.532117116248804,0.0,0.47712125471966244,True
GCALDD,3.6185952120232034,3.6643527025838787,0.05,0.6989700043360189,True
PGLYCP,0.0,0.0,0.0,0.47712125471966244,False
ALLTAMH,3.339004811918418,3.661224106652337,0.0,0.47712125471966244,False
GALUi,2.697999584327372,3.998497029977469,0.2598684210526316,1.255272505103306,False
O16GALFT,2.8488042291230724,3.214952403371259,0.3333333333333333,0.8450980400142568,False
UDPG4E,0.7599076072040869,1.9725477467776167,0.25384615384615383,1.0791812460476249,False
UGLT,2.156360822084272,3.916264423218959,0.2136627906976744,1.4313637641589874,False
MTAN,3.3052341966422256,3.49785232907118,0.2,0.7781512503836436,False
DTMPK,2.829143310176,3.2551120424482813,0.18518518518518517,0.9030899869919435,True
NDPK4,3.0116875969486907,3.5452902076208015,0.21428571428571427,0.7781512503836436,True
ADD,3.2110691107684257,3.817804007106375,0.1893939393939394,1.0791812460476249,False
ADPT,0.0,0.0,0.18181818181818182,1.0413926851582251,False
PUNP1,2.719422848175874,4.279059581192728,0.22525597269624573,1.3979400086720377,False
PUNP2,2.900351117413071,4.1909386293138935,0.25555555555555554,1.3424226808222062,False
RHCCE,3.447946168728445,4.078730311318302,0.05,0.6989700043360189,True
METSOXR1,3.530900584005164,3.842261951150875,0.0,0.8450980400142568,False
METSOXR2,3.530900584005164,3.842261951150875,0.0,0.8450980400142568,False
NTPP8,2.0130597504203513,1.6126451226204583,0.5,0.47712125471966244,False
OMPDC,2.777279391246809,2.3768647634469158,0.16666666666666666,0.47712125471966244,True
PYNP2r,2.836039030630479,4.198690520371897,0.2693877551020408,1.3617278360175928,False
UPPRT,3.4623647390192187,3.584828856499663,0.2222222222222222,1.0,False
URIH,2.705699456949904,3.4186064266356087,0.32857142857142857,0.9542425094393249,False
URIK2,3.3526177108151076,4.2326847710323365,0.22058823529411764,1.1760912590556813,False
UDCPDPS,3.4256069873198802,3.249515728264199,0.25,0.6020599913279624,True
UPLA4FNT,3.399933815788278,3.8545545238011525,0.14285714285714285,0.8450980400142568,False
GALT1,2.3011720319312476,2.7579015901594346,0.3611111111111111,0.9542425094393249,False
GLCTR1,3.17628958726535,3.6330191454935368,0.2638888888888889,0.9542425094393249,False
GLCTR2,2.2844249977645976,2.7411545559927846,0.3611111111111111,0.9542425094393249,False
GLCTR3,2.420678150029302,3.2242987753081294,0.2638888888888889,0.9542425094393249,False
O16GLCT2,2.5077835390735994,2.7267028038426617,0.2857142857142857,0.9030899869919435,False
GLYCK2,3.4238601852626567,3.544000038989188,0.16666666666666666,0.7781512503836436,False
PGM,2.1991166240386795,2.7375807908709566,0.18421052631578946,0.8450980400142568,True
SHKK,4.517723594833735,3.739572344450092,0.0,0.3010299956639812,True
UM3PL,2.884022954894932,2.884022954894932,0.0,0.6989700043360189,False
UM4PL,3.6640972495369484,3.488005990481267,0.0,0.6020599913279624,False
UGMDDS,3.779123684901486,3.779123684901486,0.05,0.6989700043360189,True
TRDR,2.8176948395492247,4.273652341181833,0.0,1.255272505103306,False
ADOCBIK,3.923777217664618,3.5258372089925802,0.0,0.3010299956639812,False
NTPTP2,2.490454429585815,3.3116403121946605,0.19444444444444445,0.9542425094393249,False
ADOCBLS,3.8522538937030086,4.15472913024117,0.06666666666666667,0.7781512503836436,False
CCGS,2.7623033632877685,3.0633333589517497,0.0,0.3010299956639812,False
DNTPPA,3.8201253699814144,3.8201253699814144,0.16666666666666666,0.47712125471966244,True
PGK,2.974456024199119,3.3924277271280303,0.19230769230769232,0.7781512503836436,True
DURIPP,2.7843347247646535,4.094621085835771,0.27832512315270935,1.3222192947339193,False
PUNP4,2.904673342584338,3.9560124385800353,0.3684210526315789,1.2041199826559248,False
PUNP6,2.779812361101445,3.8212691345770446,0.3333333333333333,1.255272505103306,False
TMDPP,2.9199812388809208,3.741131647160002,0.6721311475409836,1.0791812460476249,False
S7PI,3.5562822765268622,3.732373535582543,0.3333333333333333,0.47712125471966244,False
ADPRDP,2.8394049623387096,3.0392157659039505,0.5333333333333333,0.7781512503836436,False
AMPN,0.0,0.0,0.3472222222222222,0.9542425094393249,False
NMNN,2.4171483181723574,3.0384876945148176,0.38095238095238093,0.8450980400142568,False
RBK,3.3678569665374867,3.8309092048773086,0.18518518518518517,1.0413926851582251,False
RBP4E,3.951177765029509,3.9960298284110767,0.45454545454545453,0.9542425094393249,False
RPE,3.300635076955091,4.083813015204793,0.3767123287671233,1.1139433523068367,False
XYLK,2.9734193134142672,3.042181594515766,0.6,0.6989700043360189,False
CYANST,0.0,0.0,0.0,0.0,False
THRTRS,0.0,0.0,0.0,0.0,False
HEMEOS,0.0,0.0,0.0,0.3010299956639812,False
PPPGO,1.8388490907372552,0.9542425094393249,0.0,0.47712125471966244,False
SHCHD2,1.866287339084195,0.8450980400142568,0.0,0.3010299956639812,True
AGM4PA,0.0,0.0,0.0,0.47712125471966244,False
AM4PA,0.6334684555795865,1.0314084642516241,0.0,0.6020599913279624,False
LADGMDH,2.315050538069467,3.239329824131349,0.047619047619047616,0.8450980400142568,False
AGM3PA,0.7742910495695017,1.1493010975953,0.0,0.6020599913279624,False
AGM3PH,0.8037053548560317,0.8450980400142568,0.0,0.47712125471966244,False
AGM4PH,0.0,0.0,0.0,0.47712125471966244,False
AM3PA,1.9666739980522203,2.438594059086075,0.0,0.6989700043360189,False
DHNPA2r,2.9945165648203718,3.7503914204928632,0.10714285714285714,0.7781512503836436,True
RBFSb,4.10321965367603,4.504487605696995,0.0,0.6989700043360189,True
FLVR,2.7954994539152804,3.602808933040137,0.0,1.1139433523068367,False
FLVRx,2.7954994539152804,3.602808933040137,0.0,1.1139433523068367,False
ADSK,1.881541793045162,1.9607230390927868,0.0,0.47712125471966244,True
OXAMTC,2.793861874370915,3.049134379474221,0.3333333333333333,0.6020599913279624,False
AGMH,2.0238284720492166,2.2456772216655727,0.0,0.6020599913279624,False
ANHMK,3.0788386570598174,2.9819286440517607,0.0,0.6020599913279624,False
PNTK,4.172613875993366,3.5194013622180225,0.0,0.3010299956639812,True
G5SD,3.617292956918018,3.316262961254037,0.0,0.3010299956639812,False
GLNTRS,0.0,0.0,0.0,0.0,False
GLUTRR,3.701607453365889,3.9032528168939584,0.0,0.47712125471966244,True
GDPDPK,2.936466615954849,3.061405352563149,0.33076923076923076,1.0791812460476249,False
HXPRT,3.2802754975946624,3.956749450636241,0.14545454545454545,1.0413926851582251,False
IMPC,3.303769380820362,3.816906841665505,0.18571428571428572,0.9542425094393249,True
INSK,2.8119938914513507,3.2921731993489614,0.175,0.8450980400142568,False
MAN1PT2,2.761672539466508,3.8566480526973645,0.19915254237288135,1.2041199826559248,False
NTPP9,3.106070330968431,3.519302849235429,0.13333333333333333,0.7781512503836436,False
RNDR2,2.9059575730597564,3.6444361186794487,0.20192307692307693,1.1760912590556813,False
RNDR2b,2.748168884007582,3.4831550944690814,0.20192307692307693,1.1760912590556813,False
PANTS,3.350344948249062,3.5264362073047435,0.0,0.47712125471966244,True
AIRC3,3.4498223692733614,3.0518823606013235,0.0,0.3010299956639812,True
HISTD,2.7623033632877685,3.0633333589517497,0.0,0.3010299956639812,True
IPMD,3.525044807036845,3.525044807036845,0.0,0.3010299956639812,True
DXYLK,0.0,0.0,0.0,0.47712125471966244,False
PDXPP,3.1871445454280125,3.0622058088197126,0.0,0.47712125471966244,False
CHORM,2.7611758131557314,3.363235804483694,0.08333333333333333,0.6020599913279624,True
GLYCK,2.736936101530658,3.329852713418751,0.16666666666666666,0.8450980400142568,False
G1PTT,3.353604509361673,3.8307257640813357,0.4166666666666667,0.9542425094393249,False
TDPDRE,3.0899802234939004,3.0899802234939004,0.0,0.3010299956639812,False
UDPGD,2.8397655223271103,3.1407955179910916,0.4166666666666667,0.6020599913279624,False
DPR,3.0116172749753036,2.8355260159196223,0.0,0.3010299956639812,True
GLCP,2.808246866282554,3.5173278822943734,0.4111111111111111,1.0,False
GLCP2,2.3772788146629287,3.040602340114073,0.5,0.9542425094393249,False
GLGC,3.3344537511509307,3.760422483423212,0.5535714285714286,0.9030899869919435,False
DAPDC,2.565393884878251,3.2165911074182687,0.15,0.6989700043360189,True
FRULYSK,3.94527158150771,3.042181594515766,0.0,0.3010299956639812,False
