reaction,log10_bridging_centrality,log10_betweeness_centrality,clustering_coefficient,log10_degree,cascadeNum,is_essential
HPPPNDO,3.821513528404773,3.520483532740792,0,0.47712125471966244,1,0
HPYRI,2.798964374045131,3.363235804483694,0.2857142857142857,0.7781512503836436,2,0
HPYRRx,2.3375157695832223,2.5634810853944106,0.3333333333333333,0.6020599913279624,0,0
HPYRRy,2.3375157695832223,2.5634810853944106,0.3333333333333333,0.6020599913279624,0,0
HSDy,3.2954077236348907,3.8709601644831424,0.1111111111111111,0.6989700043360189,6,1
HSK,4.158889960082935,3.7609499514108973,0,0.3010299956639812,5,1
HSST,2.319486943766691,3.606583249232243,0.5428571428571428,1.5797835966168101,0,1
HSTPT,2.054456507129324,3.717633948928722,0.5015255530129672,1.7160033436347992,3,1
HXAND,3.1038885554166193,3.5132580258694386,0.2619047619047619,0.8450980400142568,0,0
HXCT,2.8661851355888133,3.422457272071554,0.7672413793103449,1.4313637641589874,0,0
HXPRT,3.2802754975946624,3.956749450636241,0.14545454545454545,1.0413926851582251,0,0
HYPOE,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
I2FE2SR,2.713638615826776,2.9949625210776794,0.15789473684210525,0.8450980400142568,0,0
I2FE2SS,2.5228776271758524,3.923157620606473,0.3670520231213873,1.6989700043360187,0,0
I2FE2SS2,2.593179543507827,3.789548588595311,0.4041272570937231,1.6901960800285136,0,0
I2FE2ST,2.4804946963121144,2.5592780545793627,0.125,0.6989700043360189,0,0
I4FE4SR,2.1273821348667137,3.140410460093288,0.8434504792332268,1.414973347970818,1,0
I4FE4ST,1.9214641841843918,2.3804256103877344,0.03333333333333333,0.7781512503836436,0,0
ICDHyr,2.4983342616059705,3.8331858378617345,0.7313915857605178,1.5563025007672873,0,1
ICHORS_copy1,2.176640413718369,2.958712607797141,0.14285714285714285,0.9542425094393249,0,0
ICHORS_copy2,2.8386038012426895,2.878608962914273,0.3333333333333333,0.6989700043360189,0,0
ICHORT,2.1443987024844806,3.1770705279024685,0.3333333333333333,1.255272505103306,0,0
ICL,3.023895689512017,3.6919661519948432,0.1111111111111111,1,0,0
ICYSDS,3.1197139868603503,4.4022185558940325,0.08433734939759036,1.2787536009528289,0,1
IDOND,3.105444675382731,3.520418023353549,0.23076923076923078,0.9030899869919435,0,0
IDOND2,0,0,0.5555555555555556,0.6989700043360189,0,0
IG3PS,2.271633876825494,3.7587747959250466,0.41358024691358025,1.462397997898956,1,1
IGPDH,0,0,0.5,0.3010299956639812,0,1
IGPS,3.9457892884913797,3.5264511351181116,0,0.47712125471966244,1,1
ILETA,1.672849957061185,3.7313469256285825,0.5031000885739593,1.8325089127062364,1,1
ILETRS,0,0,0,0,0,0
IMPC,3.303769380820362,3.816906841665505,0.18571428571428572,0.9542425094393249,0,1
IMPD,3.9343993029078583,4.145468145519111,0.11904761904761904,0.8450980400142568,0,0
INSH,2.326442130481471,2.8608235805618896,0.2777777777777778,0.9030899869919435,0,0
INSK,2.8119938914513507,3.2921731993489614,0.175,0.8450980400142568,0,0
IPDDI,2.324598996479274,3.040602340114073,0.26666666666666666,0.7781512503836436,0,0
IPDPS,3.14440869690257,3.936800386400824,0.23333333333333334,0.7781512503836436,0,0
IPMD,3.525044807036845,3.525044807036845,0,0.3010299956639812,1,1
IPPMIa,3.1341771075767664,3.532117116248804,0,0.47712125471966244,2,1
IPPMIb,3.5389505620143615,3.5389505620143615,0,0.47712125471966244,3,1
IPPS,2.2049546097264257,3.8169727051188165,0.6587301587301587,1.7558748556724915,0,1
KARA1,3.7507012003958686,3.3527611917238307,0,0.3010299956639812,1,1
KARA2,3.353265122674165,3.353265122674165,0,0.3010299956639812,1,1
KAS14,1.894013802008983,2.8046589289168358,0.2754237288135593,1.2041199826559248,0,0
KAS15,2.028221657067166,3.6247275862813093,0.734107997265892,1.7403626894942439,0,0
KDOCT2,3.402367627681763,3.8582995833314873,0.06666666666666667,0.7781512503836436,0,1
KDOPP,3.780483373127323,3.3033621184076605,0,0.3010299956639812,0,1
KDOPS,2.8377501554126283,3.3148714101322905,0.2,0.7781512503836436,1,1
KG6PDC,3.519696767159853,3.519696767159853,0,0.47712125471966244,0,0
L_LACD2,2.8613922472013105,3.59966728242207,0.34210526315789475,1.255272505103306,0,0
L_LACD3,2.6356947232942094,3.7532926413440375,0.159375,1.414973347970818,0,0
LACZ,0,0,0.3333333333333333,0.6020599913279624,0,0
LADGMDH,2.315050538069467,3.239329824131349,0.047619047619047616,0.8450980400142568,2,0
LALDO2x,2.886866575028829,3.0629578340845103,0,0.47712125471966244,0,0
LALDO3,2.432766179222078,2.8344663367674223,0.36666666666666664,0.7781512503836436,0,0
LALGP,2.0983756571776095,3.5252195774834147,0.36774193548387096,1.4913616938342726,0,0
LCADi,3.619162653665368,3.370520727461075,0.3,0.7781512503836436,0,0
LCARR,0,0,0,0.3010299956639812,0,0
LCARS,0,0,0.6538461538461539,0.7781512503836436,0,0
LDH_D,2.6075394342569194,3.7919152406142973,0.3078089461713419,1.7160033436347992,0,0
LDH_D2,3.137721350533374,3.9429431753847464,0.3125,1.3222192947339193,0,0
LEUTAi,1.9349003684228376,3.792500995859324,0.5011441647597255,1.7160033436347992,1,1
LEUTRS,0,0,0,0,0,0
LGTHL,3.780735662854071,3.780735662854071,0.1574074074074074,1.0413926851582251,1,0
LIPOCT,3.3107033390545095,3.867856111881929,0.15126050420168066,1.2041199826559248,0,0
LIPOS,3.079649840298832,4.194176591905802,0.0398936170212766,1.3010299956639813,0,0
LPADSS,2.592116167151194,3.286592323004953,0.19047619047619047,0.8450980400142568,1,1
LPLIPAL2A120,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2A140,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2A141,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2A160,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2A161,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2A180,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2A181,0,0,0.04433497536945813,1.462397997898956,0,0
LPLIPAL2ATE120,4.439081272452673,3.3034186704526,0,0.47712125471966244,0,0
LPLIPAL2ATE140,4.436420312372676,3.300757710372603,0,0.47712125471966244,0,0
LPLIPAL2ATE141,4.347956734773469,3.212294132773396,0,0.47712125471966244,0,0
LPLIPAL2ATE160,4.439401887107355,3.3037392851072815,0,0.47712125471966244,0,0
LPLIPAL2ATE161,4.303350299169396,3.167687697169323,0,0.47712125471966244,0,0
LPLIPAL2ATE180,4.341718383519111,3.206055781519038,0,0.47712125471966244,0,0
LPLIPAL2ATE181,4.281582201374938,3.1459195993748654,0,0.47712125471966244,0,0
LPLIPAL2ATG120,4.504739970981005,3.348392770121081,0,0.47712125471966244,0,0
LPLIPAL2ATG140,4.5018171289101785,3.3454699280502544,0,0.47712125471966244,0,0
LPLIPAL2ATG141,4.4537961082273005,3.297448907367376,0,0.47712125471966244,0,0
LPLIPAL2ATG160,4.504826300225082,3.3484790993651576,0,0.47712125471966244,0,0
LPLIPAL2ATG161,4.413681817361418,3.257334616501494,0,0.47712125471966244,0,0
LPLIPAL2ATG180,4.44140069178085,3.285053490920926,0,0.47712125471966244,0,0
LPLIPAL2ATG181,4.388625434221241,3.232278233361318,0,0.47712125471966244,0,0
LPLIPAL2E120,0,0,0,0.6020599913279624,0,0
LPLIPAL2E140,0,0,0,0.6020599913279624,0,0
LPLIPAL2E141,0,0,0,0.6020599913279624,0,0
LPLIPAL2E160,0,0,0,0.6020599913279624,0,0
LPLIPAL2E161,0,0,0,0.6020599913279624,0,0
LPLIPAL2E180,0,0,0,0.6020599913279624,0,0
LPLIPAL2E181,0,0,0,0.6020599913279624,0,0
LPLIPAL2G120,0,0,0,0.6020599913279624,0,0
LPLIPAL2G140,0,0,0,0.6020599913279624,0,0
LPLIPAL2G141,0,0,0,0.6020599913279624,0,0
LPLIPAL2G160,0,0,0,0.6020599913279624,0,0
LPLIPAL2G161,0,0,0,0.6020599913279624,0,0
LPLIPAL2G180,0,0,0,0.6020599913279624,0,0
LPLIPAL2G181,0,0,0,0.6020599913279624,0,0
LSERDHr,1.9151702408518918,3.436571483566394,0.30120481927710846,1.3617278360175928,2,0
LYSDC,3.0739414633917117,3.0739414633917117,0.16666666666666666,0.47712125471966244,0,0
LYSTRS,0,0,0.5,0.3010299956639812,0,0
LYXI,0,0,0,0,1,0
M1PD,0,0,0.7213114754098361,1.3010299956639813,0,0
MACPD,0,0,1,0.47712125471966244,0,0
MALCOAMT,4.391533220931528,4.111170849221421,0.13333333333333333,0.7781512503836436,0,1
MALDDH,0,0,0.47619047619047616,1.1760912590556813,0,0
MALS,2.8331745526194494,4.518046430950454,0.4936440677966102,1.8195439355418688,0,0
MALTATr,2.3378411978595137,4.3777654412475835,0.515240328253224,2.0086001717619175,0,0
MAN1PT2,2.761672539466508,3.8566480526973645,0.19915254237288135,1.2041199826559248,5,0
MAN6PI,2.649835481982432,3.93390990634625,0.4674657534246575,1.3979400086720377,0,0
MANAO,2.5658478186735176,3.0429690733931802,0,0.47712125471966244,3,0
MANPGH,0,0,0.2,0.7781512503836436,0,0
MCITD,1.3301962817419895,1.1541050226863083,0,0.3010299956639812,0,0
MCITL2,2.6793804176927,4.3330824242318675,0.19745801180208805,1.8260748027008264,0,0
MCITS,2.4312259579686017,4.031233390120821,0.3582995951417004,1.6532125137753437,1,0
MCOATA,2.6764857009264533,5.141620997057532,0.19876480967985882,2.1903316981702914,1,1
MCPST,0,0,0.47619047619047616,1.1760912590556813,0,0
MDH,2.4229839997352096,3.398237620287696,0.32195121951219513,1.3222192947339193,0,0
MDH2,3.20248180873304,3.735740470486237,0.32666666666666666,1.1139433523068367,0,0
MDH3,3.055439159252468,4.043002442778524,0.12561576354679804,1.3222192947339193,0,0
ME1,2.4706968813748946,3.1737255374713698,0.3362573099415205,1.2787536009528289,0,0
ME2,2.4706968813748946,3.1737255374713698,0.3362573099415205,1.2787536009528289,0,0
MECDPDH5,3.5476699970722523,4.163461720443304,0.21052631578947367,0.8450980400142568,7,1
MECDPS,3.461322553004956,3.524374298752045,0.1,0.6989700043360189,0,1
MEPCT,3.2371454419225443,3.5381754375865255,0.08333333333333333,0.6020599913279624,2,1
METAT,2.5548507440694106,4.416791969756618,0.03757225433526012,1.4313637641589874,0,1
METOX1s,2.768147048813799,3.2240790044635235,0.026455026455026454,1.3010299956639813,0,0
METOX2s,2.768147048813799,3.2240790044635235,0.026455026455026454,1.3010299956639813,0,0
METS,3.1970646220305494,4.006428875520823,0.16025641025641027,1.1139433523068367,0,1
METSOXR1,3.530900584005164,3.842261951150875,0,0.8450980400142568,0,0
METSOXR2,3.530900584005164,3.842261951150875,0,0.8450980400142568,0,0
METTRS,3.5633882908270387,3.5219956056688138,0.011111111111111112,1,0,0
MGSA,2.5184093377214185,3.792287087341785,0.3125,1.2041199826559248,0,0
MICITDr,4.390346233139389,3.041392685158225,0,0.47712125471966244,0,0
MLTG1,0.23954889946461716,0.8647153189478135,0.4166666666666667,0.9542425094393249,0,0
MLTG2,2.7959468746243554,3.212851801767337,0.4074074074074074,0.9030899869919435,1,0
MLTG3,2.407434717181543,2.963952931796339,0.4186046511627907,1,0,0
MLTG4,2.4998866175781145,3.1521985082400175,0.3828125,1.0791812460476249,0,0
MLTG5,2.1863262735114297,2.7044622373150644,0.45588235294117646,0.9542425094393249,0,0
MLTP1,2.4831684734382784,3.7345075200563813,0.3333333333333333,1.3222192947339193,0,0
MLTP2,2.4680558638368386,3.7189166437481402,0.34,1.3424226808222062,0,0
MLTP3,2.526199367778183,3.696199884824073,0.36684782608695654,1.3010299956639813,0,0
MMCD,3.485359347775303,3.0416618485425904,0.08333333333333333,0.6020599913279624,0,0
MMM,2.965552367748717,3.0624623807567732,0.35,0.6989700043360189,1,0
MN6PP,2.8574321596454157,2.8574321596454157,0.4444444444444444,0.6989700043360189,0,0
MNNH,3.519696767159853,3.343605508104172,0,0.3010299956639812,0,0
MOADSUx,4.270440789885772,4.1220209574279485,0.1,0.6020599913279624,0,1
MOAT,3.1053374299529355,3.2475704217476493,0.2,0.7781512503836436,0,1
MOAT2,3.381125738059144,3.540175142154481,0.14285714285714285,0.8450980400142568,0,1
MOAT3C,3.8720483084385826,4.1101840584831475,0.06666666666666667,0.7781512503836436,0,0
MOCDS,0,0,0.16666666666666666,0.47712125471966244,0,0
MOCOS,1.7842577628830507,2.464744361525056,0.15,0.6989700043360189,0,1
MOGDS,0,0,0.3333333333333333,0.6020599913279624,0,0
MOHMT,2.54899938093546,3.5431235991698893,0.3223684210526316,1.1139433523068367,1,1
MOX,2.7508498915051054,4.247812417112721,0.1504,1.5563025007672873,0,0
MPTAT,2.955218627558082,3.668429071008711,0.3,0.6989700043360189,4,1
MPTG,3.2879466838799534,2.8108254291602908,0,0.3010299956639812,0,1
MPTG2,3.2879466838799534,2.8108254291602908,0,0.3010299956639812,0,0
MPTS,3.384205202487066,4.132393229493267,0.125,0.9030899869919435,6,1
MPTSS,4.187222088427961,3.88619209276398,0.5,0.3010299956639812,0,1
MSAR,0,0,0,0,0,0
MTAN,3.3052341966422256,3.49785232907118,0.2,0.7781512503836436,0,0
MTHFC,2.453912889880284,3.3684668489221603,0.4126984126984127,1.0791812460476249,0,0
MTHFD,2.504064053631232,3.409786693038462,0.2558139534883721,1,0,0
MTHFR2,3.805770027693024,3.2938866667141498,0.5833333333333334,0.6020599913279624,0,1
MTHTHFSs,0,0,0,0,0,1
MTRPOX,0,0,0.08888888888888889,1,0,0
"NACODA",2.9630397579930756,3.1774274601917303,0.15,0.6989700043360189,0,0
"NADDP",0,0,0,0.47712125471966244,3,0
"NADH10",1.4158247547086629,1.7934888074063888,0,1,0,0
"NADH5",0,0,0,0.3010299956639812,0,0
"NADH9",2.2974042018300285,2.685508440966558,0,0.8450980400142568,0,0
"NADN",0,0,0,0.3010299956639812,1,0
"NADPHQR2",0,0,0,0.3010299956639812,0,0
"NADPHQR3",1.4158247547086629,1.7934888074063888,0,1,0,0
"NADPHQR4",2.2974042018300285,2.685508440966558,0,0.8450980400142568,0,0
"NADS1",0,0,0,0,0,1
"NAMNPP",2.9805067035310375,3.389876173983857,0.15,0.8450980400142568,0,0
NDPK1,2.409931043626183,4.531169627481699,0.16084977238239756,1.568201724066995,0,0
NDPK2,3.3401494078497125,4.596011429911128,0.16028708133971292,1.3222192947339193,1,1
NDPK3,2.4931435777074378,4.196980637671916,0.08244680851063829,1.3010299956639813,0,0
NDPK4,3.0116875969486907,3.5452902076208015,0.21428571428571427,0.7781512503836436,1,1
NDPK5,2.5223027262147824,3.115219338102875,0.2,0.8450980400142568,0,0
NDPK6,2.904768024705246,2.904768024705246,0.1,0.6989700043360189,0,0
NDPK7,2.1944280110609156,2.863434792019491,0.2,0.8450980400142568,0,0
NDPK8,2.2570478880835294,2.926054669042105,0.2,0.8450980400142568,0,0
NMNAT,0,0,0,0,0,0
NMNDA,0.972847753956385,1.0142404391146103,0.16666666666666666,0.47712125471966244,0,0
NMNN,2.4171483181723574,3.0384876945148176,0.38095238095238093,0.8450980400142568,0,0
NNAM,1.372298159077237,1.0043213737826426,0,0.47712125471966244,0,0
NNATr,2.296665190261531,3.062581984228163,0.2,0.6989700043360189,1,1
NNDMBRT,3.312298311167879,3.8985640353126096,0.14285714285714285,0.7781512503836436,1,0
NNDPR,3.312111870906265,3.6545345517284717,0.16666666666666666,0.7781512503836436,0,1
NTD1,3.2759613995872714,3.271805439816114,0.2,0.6020599913279624,0,0
NTD10,2.8194550937511833,2.8652125843118585,0.2,0.6989700043360189,0,0
NTD11,2.855010768656798,3.257067343523668,0.2037037037037037,0.9030899869919435,0,0
NTD12,4.301095172433175,3.34685266299385,0,0.3010299956639812,0,0
NTD2,3.849266956069385,4.235554773774561,0.12962962962962962,1.0413926851582251,0,0
NTD3,3.5679635089816113,3.5679635089816113,0.16666666666666666,0.47712125471966244,1,0
NTD4,2.969521209130868,4.290754590883136,0.030303030303030304,1.505149978319906,2,0
NTD5,3.3153513436460016,3.616381339309983,0.21428571428571427,0.7781512503836436,0,0
NTD6,3.436681106369772,3.6171371708279034,0.16666666666666666,0.6020599913279624,0,0
NTD7,0,0,0.3333333333333333,0.6020599913279624,0,0
NTD8,4.156554275605735,3.4295555476694735,0.16666666666666666,0.47712125471966244,0,0
NTD9,3.2573297314886647,3.604117217713321,0.125,1,0,0
NTP10,0,0,0.5,0.47712125471966244,0,0
NTP11,0,0,0,0,0,0
NTP12,0,0,0,0,0,0
NTP3,0.6188349903867681,1.1908007375857268,0.46511627906976744,1,0,0
NTP5,1.7739000451439173,2.1134934359472592,0.42857142857142855,0.7781512503836436,0,0
NTPP1,2.692182012706051,2.9932120083700324,0.3333333333333333,0.6020599913279624,0,0
NTPP10,3.3572782896018767,3.3572782896018767,0,0.3010299956639812,1,0
NTPP11,3.2917358250125477,3.1348278823292057,0,0.47712125471966244,0,0
NTPP2,1.1416941124659081,1.2687989108307158,0.3333333333333333,0.7781512503836436,0,0
NTPP3,3.0035843808424882,3.3046143765064695,0.3333333333333333,0.6020599913279624,0,0
NTPP4,3.02904328400939,2.674430460272777,0.25,0.6989700043360189,0,0
NTPP5,3.081981091538499,3.303829841154855,0.3333333333333333,0.6020599913279624,0,0
NTPP7,1.8749016358353119,1.816909688857625,0.5,0.47712125471966244,0,0
NTPP8,2.0130597504203513,1.6126451226204583,0.5,0.47712125471966244,0,0
NTPP9,3.106070330968431,3.519302849235429,0.13333333333333333,0.7781512503836436,0,0
NTPTP1,3.255631718342945,3.8614453586380257,0.23809523809523808,0.8450980400142568,0,0
NTPTP2,2.490454429585815,3.3116403121946605,0.19444444444444445,0.9542425094393249,0,0
O16AT,2.2568214444118238,3.684529480644281,0.7312056737588652,1.7323937598229686,0,0
O16GALFT,2.8488042291230724,3.214952403371259,0.3333333333333333,0.8450980400142568,0,0
O16GLCT1,3.143058963084713,3.641108757645884,0.2222222222222222,0.9542425094393249,0,0
O16GLCT2,2.5077835390735994,2.7267028038426617,0.2857142857142857,0.9030899869919435,0,0
OAADC,2.39666591325299,3.201152210108243,0.23731884057971014,1.380211241711606,0,0
OBTFL,2.5152700594318342,3.8291121811514643,0.35704652730950776,1.7403626894942439,0,0
OCBT,2.6353121936205555,3.398740187183493,0.16666666666666666,0.9030899869919435,0,1
OCTDPS,3.4854510850420835,3.883391093714121,0.15,0.6989700043360189,0,1
OCTNLL,3.187526072695956,2.3636173317516374,0,0.47712125471966244,0,0
OGMEACPD,3.3527611917238307,3.3527611917238307,0,0.3010299956639812,1,1
OGMEACPR,3.3630475945210936,3.3630475945210936,0,0.3010299956639812,2,1
OGMEACPS,2.4575465211198955,3.9484094838470467,0.5833333333333334,1.5440680443502757,3,1
OHPBAT,1.571873509985847,3.7391318219382192,0.47451963241436923,1.845098040014257,1,1
OHPHM,2.965978839439483,3.835900463178772,0.023809523809523808,0.8450980400142568,2,0
OMBZLM,2.808496640192766,3.6784182639320546,0.023809523809523808,0.8450980400142568,2,0
OMCDC,4.9329605509958965,3.5179872030250783,0,0.3010299956639812,0,1
OMMBLHX,3.4272911405269975,2.9501698858073353,0,0.3010299956639812,0,0
OMMBLHX3,3.4272911405269975,2.9501698858073353,0,0.3010299956639812,0,0
OMPDC,2.777279391246809,2.3768647634469158,0.16666666666666666,0.47712125471966244,0,1
OMPHHX,2.4405644140938265,1.8964963697435508,0,0.3010299956639812,0,0
OMPHHX3,2.4405644140938265,1.8964963697435508,0,0.3010299956639812,0,0
OP4ENH,2.9888797409707593,2.1649710000264406,0,0.47712125471966244,1,0
OPHBDC,3.0600316785216313,3.537152933241294,0,0.47712125471966244,2,1
OPHHX,3.5924539300929967,3.048385885742721,0,0.3010299956639812,0,0
OPHHX3,3.5924539300929967,3.048385885742721,0,0.3010299956639812,0,0
OPMEACPD,3.532117116248804,3.532117116248804,0,0.3010299956639812,2,1
OPMEACPR,3.5389505620143615,3.5389505620143615,0,0.3010299956639812,3,1
OPMEACPS,2.8916734934325845,3.897352134344313,0.22115384615384615,1.1760912590556813,4,1
ORNDC,3.5802204947757983,3.5703921751119303,0.1,0.6989700043360189,0,0
ORPT,2.4253117288724244,3.8824299324953655,0.11851851851851852,1.2304489213782739,1,1
OXAMTC,2.793861874370915,3.049134379474221,0.3333333333333333,0.6020599913279624,0,0
OXCDC,0,0,0,0.3010299956639812,0,0
OXCOAHDH,5.245018870737753,3.6429588794097905,0,0.3010299956639812,0,0
OXDHCOAT,2.0937597135098227,3.9132994440621265,0.528088094478136,1.9030899869919435,0,0
P5CD,2.8664496899668346,3.9455050215849785,0.49230769230769234,1.414973347970818,0,0
P5CR,2.830354694320014,3.1494829120767918,0,0.6020599913279624,0,1
PACCOAE,3.653501946962933,3.653501946962933,0,0.3010299956639812,2,0
PACCOAL,2.269512944217916,3.6586790285824486,0.43154761904761907,1.6901960800285136,3,0
PANTS,3.350344948249062,3.5264362073047435,0,0.47712125471966244,1,1
PAPA120,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA140,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA141,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA160,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA161,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA180,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA181,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPPT3,3.781199469700298,3.8467339183076534,0.1,0.6989700043360189,0,1
PAPSR,3.1818759469082045,3.56190436627154,0,0.6989700043360189,0,0
PAPSR2,3.2294240421590437,3.6067976939887756,0,0.6989700043360189,0,0
PDE4,3.0903791458490986,3.041392685158225,0.16666666666666666,0.6020599913279624,0,0
PDH,2.45232224006446,4.193203972476055,0.29148489255130067,2.0492180226701815,0,0
PDX5PO2,3.1697880819618285,3.302413647236419,0,0.6989700043360189,0,0
PDX5POi,2.6513925513225476,3.57681063167244,0.045454545454545456,1.0791812460476249,0,0
PDX5PS,3.2829011088081,3.851102832875095,0,0.7781512503836436,0,1
PDXPP,3.1871445454280125,3.0622058088197126,0,0.47712125471966244,1,0
PERD,2.8234492110565537,2.523795744221376,0,0.6020599913279624,0,1
PFK,2.4617244964271103,2.565759560073698,0.6233766233766234,1.1139433523068367,0,0
PFK_2,4.297454099619072,3.042181594515766,0,0.3010299956639812,0,0
PFK_3,2.354490431572546,1.4166383383213905,0.6666666666666666,0.47712125471966244,0,0
PFL,2.4150892350613864,4.369511064543228,0.2717898539816348,2.0644579892269186,0,0
PGAMT,2.4918275162582173,2.0462458731509527,0.25,0.6020599913279624,0,1
PGCD,4.50206141176781,3.3881180594609734,0.3333333333333333,0.6020599913279624,0,0
PGI,2.959604964049147,4.348085324734105,0.345679012345679,1.505149978319906,0,0
PGK,2.974456024199119,3.3924277271280303,0.19230769230769232,0.7781512503836436,0,1
PGL,3.4242229652038882,3.6003142242595696,0,0.47712125471966244,0,0
PGLYCP,0,0,0,0.47712125471966244,0,0
PGM,2.1991166240386795,2.7375807908709566,0.18421052631578946,0.8450980400142568,0,1
PGMT,2.808176332422695,4.104941856161223,0.2901023890784983,1.3979400086720377,0,0
PGPP120,2.9045698220577187,3.2055998177217,0,0.47712125471966244,0,0
PGPP140,2.904584850171495,3.205614845835476,0,0.47712125471966244,0,0
PGPP141,2.97851095314442,3.279540948808401,0,0.47712125471966244,0,0
PGPP160,2.904550499432999,3.20558049509698,0,0.47712125471966244,0,0
PGPP161,2.7747991560142777,3.314711240593396,0,0.6020599913279624,0,0
PGPP180,3.0569878598256137,3.358017855489595,0,0.47712125471966244,0,0
PGPP181,2.8689465498618447,3.4088586344409624,0,0.6020599913279624,0,0
PGSA120,2.855963825616921,3.759747999427366,0.04678362573099415,1.2787536009528289,1,0
PGSA140,2.853510846903447,3.757295020713892,0.04678362573099415,1.2787536009528289,1,0
PGSA141,2.8783457145625917,3.782129888373037,0.04678362573099415,1.2787536009528289,1,0
PGSA160,2.8564242423269155,3.760208416137361,0.04678362573099415,1.2787536009528289,1,0
PGSA161,2.9841108254853914,3.7922856137361114,0.04678362573099415,1.2787536009528289,1,0
PGSA180,2.905870208582744,3.809654382393189,0.04678362573099415,1.2787536009528289,1,0
PGSA181,3.019442336943543,3.8276171251942626,0.04678362573099415,1.2787536009528289,1,0
PHETA1,1.5087916315014616,3.567288600068859,0.5031000885739593,1.8325089127062364,1,1
PHETRS,0,0,0,0,0,0
PMANM,2.9000778477364677,3.225901266739212,0.275,0.8450980400142568,0,0
PMDPHT,3.686720565804366,3.3856905701403845,0,0.3010299956639812,0,1
PMEACPE,4.539308246213091,3.518118947143153,0,0.3010299956639812,0,1
PMPK,2.5000823931513505,3.0741136608790693,0,0.6989700043360189,1,1
PNTK,4.172613875993366,3.5194013622180225,0,0.3010299956639812,0,1
POAACR,3.3647385550553985,3.3647385550553985,0,0.3010299956639812,2,0
POR5,2.774378417279829,5.192104764251841,0.2604289318755256,2.1903316981702914,0,0
POX,3.1802315185549452,3.8361927407584395,0.17027027027027028,1.591064607026499,0,0
PPA2,0,0,0.5,0.7781512503836436,0,0
PPAKr,0,0,0.4166666666666667,0.6020599913279624,0,0
PPBNGS,3.8972971220594967,3.8972971220594967,0,0.3010299956639812,4,1
PPC,3.2451946500908626,3.637127842293513,0.2777777777777778,1.0413926851582251,0,0
PPCDC,3.886456023335748,3.7103647642800666,0,0.3010299956639812,3,1
PPCK,2.587897831633486,3.6875245882584107,0.17407407407407408,1.2304489213782739,0,0
PPCSCT,2.1860735343458924,3.3304268673280686,0.12751677852348994,1.3979400086720377,0,0
PPGPPDP,2.8176382191155884,3.343846475753872,0.3,0.9542425094393249,0,0
PPK2r,0,0,0.5192307692307693,0.9030899869919435,0,0
PPM,3.3383804098024794,4.482309256427607,0.3224489795918367,1.3617278360175928,0,0
PPM2,3.818350039603069,4.417405268790142,0.8,1.0413926851582251,1,0
PPNCL2,3.3237918845418384,4.047701785904992,0.06944444444444445,0.9542425094393249,4,1
PPND,4.3127732735288875,2.774954178455613,0,0.3010299956639812,0,1
PPNDH,4.233392732401553,2.701913815359298,0,0.3010299956639812,0,1
PPPGO,1.8388490907372552,0.9542425094393249,0,0.47712125471966244,0,0
PPPGO3,3.6487927051140017,3.961546679850133,0.20555555555555555,1.146128035678238,0,0
PPPNDO,0,0,0,0,1,0
PPS,2.9256928869938483,4.428339177820085,0.15205327413984462,1.6334684555795864,0,0
PRAGSr,2.388458773683234,3.1642820177153705,0.3034188034188034,1.2041199826559248,0,1
PRAIi,3.709464864508236,3.533373605452555,0,0.3010299956639812,2,1
PRAIS,3.585950385309177,3.7620416443648583,0,0.47712125471966244,1,1
PRAMPC,3.5251744278352715,3.5251744278352715,0,0.3010299956639812,1,1
PRASCSi,3.918596039798431,3.362293539031144,0.2,0.6989700043360189,0,1
PRATPP,3.532117116248804,3.532117116248804,0,0.3010299956639812,2,1
PRFGS,2.960140257568187,4.307522268558598,0.44297082228116713,1.4471580313422192,2,1
PRMICI,4.679486949378128,3.518118947143153,0,0.3010299956639812,0,1
PROD2,2.365257176615063,3.947873461621238,0.56657223796034,1.6720978579357175,0,0
PROTRS,0,0,0,0.3010299956639812,0,0
PRPPS,2.9710059701041693,4.571650355874733,0.16722972972972974,1.3979400086720377,0,0
PSCVT,3.257558237017288,4.23952101186518,0.23846153846153847,1.0791812460476249,1,1
PSD120,0,0,0,0,0,0
PSD140,0,0,0,0,0,0
PSD141,0,0,0,0,0,0
PSD160,0,0,0,0,0,1
PSD161,2.9079166989368024,2.5099766902647644,0,0.3010299956639812,0,1
PSD180,0,0,0,0,0,0
